"FEntryID","FOperSN","FOperID","FBrNO","FWorkCenterID","FNote","FTimeUnit","FLeadTime","FTimeRun","FTimeSetup","FInterID","FitemID","FWorkQty","FMoveTime","FqualityChkID","Ffare","FQualityShcemeID","FMoveQty","FAutoTD","FAutoOF","FIsOut","FFee","FSupplyID","FFManagerID","FTeamID","FWorkerID","FDeviceID","FResourceCount","FConversion","FPieceRate","FCheckCycle","FProcParam","FNewEntryID","FIndex","FMachStdTimeRun","FMachStdTimeSetup","FPersonStdTimeRun","FPersonStdTimeSetup","FEntrySelfZ0236","FEntrySelfZ0237"
"2","20","40129","0","211682",,"11082","0E-10","1.0000000000","0E-10","4255","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"83910","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","5.0000000000"
"3","30","40003","0","216908",,"11082","0E-10","1.0000000000","0E-10","4255","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40149","0","1009","1","1.0000000000","0.2110000000","0E-10",,"83911","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","4.0000000000"
"4","40","40336","0","216909",,"11082","0E-10","1.0000000000","0E-10","4255","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1024","1","1.0000000000","1.2500000000","0E-10",,"83912","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"5","50","40004","0","216910",,"11082","0E-10","1.0000000000","0E-10","4255","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40159","0","1026","1","1.0000000000","0.2550000000","0E-10",,"83913","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","4.0000000000"
"6","60","40133","0","216911",,"11082","0E-10","1.0000000000","0E-10","4255","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1019","1","1.0000000000","0.2300000000","0E-10",,"83914","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40140","0","13389",,"11082","0E-10","1.0000000000","0E-10","4255","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"83915","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40142","0","216912",,"11082","0E-10","1.0000000000","0E-10","4255","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"83916","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40146","0","216915",,"11082","0E-10","1.0000000000","0E-10","4255","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"83917","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"1","10","40002","0","211682",,"11082","0E-10","1.0000000000","0E-10","4358","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"90557","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"2","20","40129","0","211682",,"11082","0E-10","1.0000000000","0E-10","4358","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"90558","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","4.0000000000"
"3","30","40003","0","216908",,"11082","0E-10","1.0000000000","0E-10","4358","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40149","0","1009","1","1.0000000000","0.2110000000","0E-10",,"90559","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","9.0000000000"
"4","40","40336","0","216909",,"11082","0E-10","1.0000000000","0E-10","4358","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"90560","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"5","50","40133","0","216911",,"11082","0E-10","1.0000000000","0E-10","4358","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"90561","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"6","60","40140","0","13389",,"11082","0E-10","1.0000000000","0E-10","4358","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"90562","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40142","0","216912",,"11082","0E-10","1.0000000000","0E-10","4358","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"90563","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","4358","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40390","0","1020","1","1.0000000000","0.2800000000","0E-10",,"90564","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40146","0","216915",,"11082","0E-10","1.0000000000","0E-10","4358","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"90565","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"1","10","40002","0","211682",,"11082","0E-10","1.0000000000","0E-10","4362","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"116772","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"2","20","40129","0","211682",,"11082","0E-10","1.0000000000","0E-10","4362","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"116773","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","4.0000000000"
"3","30","40003","0","216908",,"11082","0E-10","1.0000000000","0E-10","4362","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40149","0","1009","1","1.0000000000","0.2110000000","0E-10",,"116774","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","6.0000000000"
"4","40","40336","0","216909",,"11082","0E-10","1.0000000000","0E-10","4362","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"116775","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"5","50","40004","0","216910",,"11082","0E-10","1.0000000000","0E-10","4362","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40159","0","1026","1","1.0000000000","0.2550000000","0E-10",,"116776","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","3.0000000000"
"6","60","40133","0","216911",,"11082","0E-10","1.0000000000","0E-10","4362","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"116777","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40140","0","13389",,"11082","0E-10","1.0000000000","0E-10","4362","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"116778","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40142","0","216912",,"11082","0E-10","1.0000000000","0E-10","4362","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"116779","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40144","0","216913",,"11082","0E-10","1.0000000000","0E-10","4362","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40346","0","1047","1","1.0000000000","0.2990000000","0E-10",,"116780","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"10","100","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","4362","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40390","0","1020","1","1.0000000000","0.2800000000","0E-10",,"116781","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"11","110","40146","0","216915",,"11082","0E-10","1.0000000000","0E-10","4362","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"116782","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"1","10","40002","0","211682",,"11082","0E-10","1.0000000000","0E-10","4363","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"111075","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"2","20","40129","0","211682",,"11082","0E-10","1.0000000000","0E-10","4363","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"111076","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","4.0000000000"
"3","30","40004","0","216910",,"11082","0E-10","1.0000000000","0E-10","4363","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40159","0","1026","1","1.0000000000","0.2550000000","0E-10",,"111077","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"4","40","40003","0","216908",,"11082","0E-10","1.0000000000","0E-10","4363","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40149","0","1009","1","1.0000000000","0.2110000000","0E-10",,"111078","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","13.0000000000"
"5","50","40336","0","216909",,"11082","0E-10","1.0000000000","0E-10","4363","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"111079","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"6","60","40133","0","216911",,"11082","0E-10","1.0000000000","0E-10","4363","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"111080","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40140","0","13389",,"11082","0E-10","1.0000000000","0E-10","4363","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"111081","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40142","0","216912",,"11082","0E-10","1.0000000000","0E-10","4363","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"111082","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40143","0","216913",,"11082","0E-10","1.0000000000","0E-10","4363","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40346","0","1047","1","1.0000000000","0.4000000000","0E-10",,"111083","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"10","100","40144","0","216913",,"11082","0E-10","1.0000000000","0E-10","4363","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40346","0","1047","1","1.0000000000","0.2990000000","0E-10",,"111084","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"11","110","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","4363","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40390","0","1020","1","1.0000000000","0.2800000000","0E-10",,"111085","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"12","120","40146","0","216915",,"11082","0E-10","1.0000000000","0E-10","4363","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"111086","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"1","10","40002","0","211682",,"11082","0E-10","1.0000000000","0E-10","4364","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"109888","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"2","20","40129","0","211682",,"11082","0E-10","1.0000000000","0E-10","4364","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"109889","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","4.0000000000"
"3","30","40003","0","216908",,"11082","0E-10","1.0000000000","0E-10","4364","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40149","0","1009","1","1.0000000000","0.2110000000","0E-10",,"109890","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","2.0000000000"
"4","40","40336","0","216909",,"11082","0E-10","1.0000000000","0E-10","4364","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"109891","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"5","50","40004","0","216910",,"11082","0E-10","1.0000000000","0E-10","4364","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40159","0","1026","1","1.0000000000","0.2550000000","0E-10",,"109892","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","2.0000000000"
"6","60","40133","0","216911",,"11082","0E-10","1.0000000000","0E-10","4364","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"109893","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40140","0","13389",,"11082","0E-10","1.0000000000","0E-10","4364","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"109894","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40142","0","216912",,"11082","0E-10","1.0000000000","0E-10","4364","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"109895","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40146","0","216915",,"11082","0E-10","1.0000000000","0E-10","4364","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"109896","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"1","10","40002","0","211682",,"11082","0E-10","1.0000000000","0E-10","4369","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"432630","0","0E-10","1.0000000000","0E-10","0E-10","2.1000000000","1.0000000000"
"2","20","40129","0","211682",,"11082","0E-10","1.0000000000","0E-10","4369","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"432631","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","5.0000000000"
"3","30","40003","0","216908","芯体四角增加焊点","11082","0E-10","1.0000000000","0E-10","4369","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40149","0","1009","1","1.0000000000","0.2110000000","0E-10",,"432632","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","8.0000000000"
"4","40","40336","0","216909",,"11082","0E-10","1.0000000000","0E-10","4369","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"432633","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"5","50","40133","0","216911",,"11082","0E-10","1.0000000000","0E-10","4369","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"432634","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"6","60","40140","0","13389",,"11082","0E-10","1.0000000000","0E-10","4369","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"432635","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40142","0","216912",,"11082","0E-10","1.0000000000","0E-10","4369","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"432636","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40143","0","216913",,"11082","0E-10","1.0000000000","0E-10","4369","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40346","0","1047","1","1.0000000000","0.4000000000","0E-10",,"432637","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40144","0","216913",,"11082","0E-10","1.0000000000","0E-10","4369","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40346","0","1047","1","1.0000000000","0.2990000000","0E-10",,"432638","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"10","100","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","4369","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40166","0","1020","1","1.0000000000","0.2800000000","0E-10",,"432639","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"11","110","40146","0","216915",,"11082","0E-10","1.0000000000","0E-10","4369","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"432640","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"1","10","40002","0","211682",,"11082","0E-10","1.0000000000","0E-10","4371","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"413802","0","0E-10","1.0000000000","0E-10","0E-10","2.1000000000","1.0000000000"
"2","20","40129","0","211682",,"11082","0E-10","1.0000000000","0E-10","4371","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"413803","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","4.0000000000"
"3","30","40003","0","216908",,"11082","0E-10","1.0000000000","0E-10","4371","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40149","0","1009","1","1.0000000000","0.2110000000","0E-10",,"413804","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","13.0000000000"
"4","40","40336","0","216909",,"11082","0E-10","1.0000000000","0E-10","4371","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"413805","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"5","50","40004","0","216910",,"11082","0E-10","1.0000000000","0E-10","4371","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40159","0","1026","1","1.0000000000","0.2550000000","0E-10",,"413806","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"6","60","40133","0","216911",,"11082","0E-10","1.0000000000","0E-10","4371","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"413807","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40140","0","13389",,"11082","0E-10","1.0000000000","0E-10","4371","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"413808","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40142","0","216912",,"11082","0E-10","1.0000000000","0E-10","4371","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"413809","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40144","0","216913",,"11082","0E-10","1.0000000000","0E-10","4371","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40346","0","1047","1","1.0000000000","0.2990000000","0E-10",,"413810","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"10","100","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","4371","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40390","0","1020","1","1.0000000000","0.2800000000","0E-10",,"413811","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"11","110","40146","0","216915",,"11082","0E-10","1.0000000000","0E-10","4371","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"413812","0","0E-10","1.0000000000","0E-10","0E-10","0.5000000000","1.0000000000"
"1","10","40002","0","211682",,"11082","0E-10","1.0000000000","0E-10","4372","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"109175","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"2","20","40129","0","211682",,"11082","0E-10","1.0000000000","0E-10","4372","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"109176","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","4.0000000000"
"3","30","40003","0","216908",,"11082","0E-10","1.0000000000","0E-10","4372","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40149","0","1009","1","1.0000000000","0.2110000000","0E-10",,"109177","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","2.0000000000"
"4","40","40336","0","216909",,"11082","0E-10","1.0000000000","0E-10","4372","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"109178","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"5","50","40004","0","216910",,"11082","0E-10","1.0000000000","0E-10","4372","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40159","0","1026","1","1.0000000000","0.2550000000","0E-10",,"109179","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","2.0000000000"
"6","60","40133","0","216911",,"11082","0E-10","1.0000000000","0E-10","4372","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"109180","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40140","0","13389",,"11082","0E-10","1.0000000000","0E-10","4372","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"109181","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40142","0","216912",,"11082","0E-10","1.0000000000","0E-10","4372","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"109182","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40146","0","216915",,"11082","0E-10","1.0000000000","0E-10","4372","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"109183","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"1","10","40002","0","211682",,"11082","0E-10","1.0000000000","0E-10","4376","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"201555","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"2","20","40129","0","211682",,"11082","0E-10","1.0000000000","0E-10","4376","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"201556","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","4.0000000000"
"3","30","40003","0","216908",,"11082","0E-10","1.0000000000","0E-10","4376","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40149","0","1009","1","1.0000000000","0.2110000000","0E-10",,"201557","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","9.0000000000"
"4","40","40336","0","216909",,"11082","0E-10","1.0000000000","0E-10","4376","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"201558","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"5","50","40133","0","216911",,"11082","0E-10","1.0000000000","0E-10","4376","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"201559","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"6","60","40140","0","13389",,"11082","0E-10","1.0000000000","0E-10","4376","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"201560","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40142","0","216912",,"11082","0E-10","1.0000000000","0E-10","4376","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"201561","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
